company,companyLabel,countryLabel,shipsBuilt,sizeClass,shipsInClass
http://www.wikidata.org/entity/Q641314,Deutsche Werke,Германский рейх,20,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q1889710,Oto Melara,Италия,4,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q5195090,Vickers Limited,Великобритания,37,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q11415470,Namura Shipbuilding,Япония,273,8_vlcc и крупнее (>330м),3
http://www.wikidata.org/entity/Q11250929,Sungdong Shipbuilding & Marine Engineering,,227,7_capesize (295-330м),16
http://www.wikidata.org/entity/Q11484094,Imabari Shipbuilding Hiroshima Shipyard,Япония,262,7_capesize (295-330м),7
http://www.wikidata.org/entity/Q115162051,Jiangsu Yangzijiang Shipbuilding,Китай,165,6_panamax (200-295м),29
http://www.wikidata.org/entity/Q1153446,Cantieri Riuniti dell'Adriatico,Италия,36,4_handysize (130-180м),6
http://www.wikidata.org/entity/Q1153446,Cantieri Riuniti dell'Adriatico,Италия,36,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q1207020,Девонпорт (военно-морская база),Великобритания,103,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q1549757,Scotts Shipbuilding and Engineering Company,Великобритания,79,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q3880846,Odero-Terni-Orlando,Италия,23,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q6671056,London and Glasgow Shipbuilding Company,Великобритания,11,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q1345,Филадельфия,США,3,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q6883239,Mitsui Engineering & Shipbuilding,Япония,62,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q11294418,Kanasashi Heavy Industries,Япония,58,2_прибрежное (25-100м),13
http://www.wikidata.org/entity/Q11309941,Japan Marine United,Япония,255,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q56231733,Tsuneishi Miho Shipbuilding,Япония,73,2_прибрежное (25-100м),33
http://www.wikidata.org/entity/Q502713,Stabilimento Tecnico Triestino,,55,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q621541,Appledore Shipbuilders,Великобритания,48,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q877321,Pella Sietas,Германия,555,1_малое (<25м),2
http://www.wikidata.org/entity/Q1003299,Framnæs Mekaniske Værksted,Норвегия,25,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q1342306,Samuda Brothers,Великобритания,25,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q2578500,William Doxford & Sons,Великобритания,85,4_handysize (130-180м),15
http://www.wikidata.org/entity/Q97178247,Naval Gijón,Испания,15,4_handysize (130-180м),7
http://www.wikidata.org/entity/Q134413277,Georgi Dimitrov Shipyard,Болгария,8,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q560947,Nordseewerke,Германия,131,5_handymax (180-200м),11
http://www.wikidata.org/entity/Q2578500,William Doxford & Sons,Великобритания,85,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q13403563,Fujian Mawei Shipbuilding,Китай,137,4_handysize (130-180м),43
http://www.wikidata.org/entity/Q56161333,Scheepswerf Pattje,Нидерланды,65,3_mini-handy (100-130м),8
http://www.wikidata.org/entity/Q115168196,Jiangsu Yangzi Xinfu Shipbuilding,Китай,299,8_vlcc и крупнее (>330м),38
http://www.wikidata.org/entity/Q1323171,Fore River Shipyard,США,99,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q113279667,IHDA Shipbuilding,Нидерланды,5,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q17209885,Kanrei Shipbuilding,Япония,25,2_прибрежное (25-100м),14
http://www.wikidata.org/entity/Q524435,Нью-Йоркская военно-морская верфь,США,90,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q1564994,Toulon Arsenal,Франция,23,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q10680683,Stockholm Navy Shipyard,Швеция,6,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q61861374,Royal Shipyard of Havana,Испанская империя,16,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q114799410,Ribeira das Naus,Португалия,10,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q877321,Pella Sietas,Германия,555,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q4686063,Damen Shipyards Galați,Румыния,181,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q11282532,IHI Marine United,Япония,234,4_handysize (130-180м),10
http://www.wikidata.org/entity/Q17101117,Austin & Pickersgill,Великобритания,27,5_handymax (180-200м),5
http://www.wikidata.org/entity/Q12193,Брест,Франция,29,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q321253,Kriegsmarinewerft Wilhelmshaven,Германия,10,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q323261,Дешимаг,Нацистская Германия,49,6_panamax (200-295м),3
http://www.wikidata.org/entity/Q323261,Дешимаг,Веймарская республика,49,6_panamax (200-295м),3
http://www.wikidata.org/entity/Q657784,Mare Island NSY,США,48,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q703194,Germaniawerft,Германский рейх,118,6_panamax (200-295м),2
http://www.wikidata.org/entity/Q1297188,Puget Sound Naval Shipyard,США,36,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q1297188,Puget Sound Naval Shipyard,США,36,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q1888079,Портсмут,Великобритания,92,5_handymax (180-200м),7
http://www.wikidata.org/entity/Q1889710,Oto Melara,Италия,4,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q2742109,Sociedad Española de Construcción Naval,Испания,37,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q11478590,Судоверфь Кавасаки,Японская империя,20,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q11478590,Судоверфь Кавасаки,Японская империя,20,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q17750722,Bolsønes Verft,Норвегия,14,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q3077291,Forges et Chantiers de la Gironde,Франция,25,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q2688386,Военно-морской арсенал Куре,Япония,39,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q1736541,Гданьская судоверфь,Польша,172,1_малое (<25м),2
http://www.wikidata.org/entity/Q10718975,Södra varvet,Швеция,17,1_малое (<25м),3
http://www.wikidata.org/entity/Q11785591,Morska Stocznia Jachtowa im. Leonida Teligi,Польша,4,1_малое (<25м),4
http://www.wikidata.org/entity/Q87412644,Estaleiros Navais de São Jacinto,Португалия,4,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q137647902,Q137647902,Великобритания,4,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q2079531,Peters Werft,Германия,108,3_mini-handy (100-130м),15
http://www.wikidata.org/entity/Q5208288,Mangalia Shipyard,Румыния,123,7_capesize (295-330м),8
http://www.wikidata.org/entity/Q8637936,Guangzhou Wenchong Shipyard,Китай,195,6_panamax (200-295м),16
http://www.wikidata.org/entity/Q19827622,Orskov Yard,Дания,163,3_mini-handy (100-130м),20
http://www.wikidata.org/entity/Q87594828,Unión Naval de Levante,Испания,25,3_mini-handy (100-130м),6
http://www.wikidata.org/entity/Q97219031,Sedef Shipyard,Турция,5,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q4796418,Arsenal de Marinha do Rio de Janeiro,Бразилия,8,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q6102195,Royal Shipyard of Esteiro,Испания,24,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q838929,Амурский судостроительный завод,Россия,12,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q3655764,Rodriquez Cantieri Navali,Италия,17,2_прибрежное (25-100м),13
http://www.wikidata.org/entity/Q10589643,Motala shipyard,Швеция,10,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q11162731,Rosenberg Mekaniske Verksted,Норвегия,48,2_прибрежное (25-100м),8
http://www.wikidata.org/entity/Q52502362,Larsnes Mekaniske Verkstad,Норвегия,18,2_прибрежное (25-100м),18
http://www.wikidata.org/entity/Q625713,BHP Billiton,Австралия,5,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q2499714,Upper Clyde Shipbuilders,Великобритания,7,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q24204847,Pembroke Dockyard,Великобритания,100,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q134312411,Globe Iron Works,США,4,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q22101730,Ateliers et Chantiers de Saint-Nazaire Penhoët,Франция,32,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q3077298,Société Nouvelle des Forges et Chantiers de la Méditerranée,Франция,91,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q11990799,Nakskov Skibsværft,Дания,28,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q3230256,Kership Lorient,Франция,3,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q3437865,Bergen Mekaniske Verksted,Норвегия,117,6_panamax (200-295м),2
http://www.wikidata.org/entity/Q4937616,Boghammar Marin AB,Швеция,8,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q5629591,HHIC Phil,Филиппины,95,7_capesize (295-330м),21
http://www.wikidata.org/entity/Q47087469,Tromsø Skipsverft,Норвегия,8,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q47108746,Brødrene Lothe,Норвегия,15,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q52502852,Sandnessjøen Slip & Mek Verksted,Норвегия,9,2_прибрежное (25-100м),8
http://www.wikidata.org/entity/Q52682784,Skjervøy Skipsverft,Норвегия,3,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q56711451,Drammen Slip & Verksted,Норвегия,13,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q57305668,Skála Skipasmiðja,Фарерские острова,4,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q2549572,Warnowwerft Warnemünde,ГДР,34,4_handysize (130-180м),25
http://www.wikidata.org/entity/Q55402501,Vard Brăila,Румыния,55,3_mini-handy (100-130м),14
http://www.wikidata.org/entity/Q2258010,Boelwerf,Бельгия,21,6_panamax (200-295м),5
http://www.wikidata.org/entity/Q2666279,Cassens Werft GmbH,Германия,68,3_mini-handy (100-130м),27
http://www.wikidata.org/entity/Q5210936,Dalian Shipbuilding Industry Company,Китай,287,8_vlcc и крупнее (>330м),52
http://www.wikidata.org/entity/Q5260949,Deptford Dockyard,Великобритания,66,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q1439358,Fosen Yard,Норвегия,50,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q2956389,Davie Shipbuilding,Канада,60,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q5599444,Great Lakes Engineering Works,США,28,6_panamax (200-295м),4
http://www.wikidata.org/entity/Q11957113,Akers mekaniske verksted,Норвегия,93,4_handysize (130-180м),10
http://www.wikidata.org/entity/Q7987425,Westermoen Hydrofoil,Норвегия,19,2_прибрежное (25-100м),13
http://www.wikidata.org/entity/Q52263416,Høivolds Mekaniske Verksted,Норвегия,11,2_прибрежное (25-100м),10
http://www.wikidata.org/entity/Q54165976,Maritime Sveiseindustri,Норвегия,3,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q108102011,Anadolu Shipyard,Турция,17,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q115162051,Jiangsu Yangzijiang Shipbuilding,Китай,165,4_handysize (130-180м),46
http://www.wikidata.org/entity/Q1073506,Китайская корпорация тяжелого судостроения,Китай,6,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q5389052,Eriksbergs Mekaniska Verkstad,Швеция,106,5_handymax (180-200м),4
http://www.wikidata.org/entity/Q6883239,Mitsui Engineering & Shipbuilding,Япония,62,7_capesize (295-330м),3
http://www.wikidata.org/entity/Q7987425,Westermoen Hydrofoil,Норвегия,19,1_малое (<25м),2
http://www.wikidata.org/entity/Q8010773,William Hamilton and Company,Великобритания,21,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q11162731,Rosenberg Mekaniske Verksted,Норвегия,48,4_handysize (130-180м),6
http://www.wikidata.org/entity/Q11162731,Rosenberg Mekaniske Verksted,Норвегия,48,6_panamax (200-295м),21
http://www.wikidata.org/entity/Q261421,Peene-Werft,Германия,74,3_mini-handy (100-130м),12
http://www.wikidata.org/entity/Q323261,Дешимаг,Нацистская Германия,49,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q323261,Дешимаг,Веймарская республика,49,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q672038,Escher Wyss & Cie.,Швейцария,10,1_малое (<25м),1
http://www.wikidata.org/entity/Q1676324,Jacobs-Werft,,4,1_малое (<25м),2
http://www.wikidata.org/entity/Q1817824,Uljanik,Хорватия,151,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q1817824,Uljanik,Австро-Венгрия,151,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q1817824,Uljanik,Югославия,151,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q3428923,Джон Коккериль,Бельгия,5,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q5613742,CSSC Offshore & Marine Engineering Company,Китай,302,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q11890180,Rauma-Repola,Финляндия,61,3_mini-handy (100-130м),13
http://www.wikidata.org/entity/Q13553160,Верфь Китая CSC Jinling Shipyard,Китай,243,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q113698960,Chowgule Group,Индия,39,2_прибрежное (25-100м),35
http://www.wikidata.org/entity/Q1103714,Clyde Shipbuilding Company,Великобритания,5,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q1307846,Laird Brothers,Соединённое королевство Великобритании и Ирландии,5,2_прибрежное (25-100м),2
